0,1,2,3,4,5
JBBL,49,58,20,,
CHCL,38,34,25,,
CHCL,38,34,25,,
JBBL,21,58,10,,
JBBL,21,58,10,,
MBL,49,49,10,,
GBBL,58,8,100,,
MLBL,21,34,10,,
LBBL,57,34,40,,
LBBL,57,21,100,,
ICFC,45,33,70,,
NICA,34,25,20,,
ICFC,38,33,50,,
JFL,52,26,10,,
ULI,25,58,10,,
ULI,25,57,10,,
CFCL,41,33,60,,
ULI,25,38,10,,
ULI,25,49,10,,
CFCL,37,33,90,,
ULI,25,8,10,,
CFCL,41,33,350,,
SIFC,21,8,42,,
NHPC,1,59,200,,
NHPC,51,59,15,,
NHPC,51,36,85,,
NHPC,53,36,65,,
GUFL,19,56,10,,
NHPC,53,38,30,,
GUFL,19,6,95,,
NHPC,40,38,10,,
GUFL,19,21,34,,
NHPC,48,38,200,,
GUFL,19,14,50,,
NHPC,20,38,100,,
GUFL,19,49,100,,
NHPC,37,38,100,,
GUFL,19,50,10,,
NHPC,49,38,100,,
GUFL,19,17,150,,
NHPC,45,38,100,,
GUFL,19,38,10,,
NHPC,54,38,60,,
NHPC,54,18,100,,
GUFL,19,11,10,,
JBLB,48,50,10,,
NHPC,54,42,40,,
CBBL,42,49,13,,
NHPC,20,42,200,,
NHPC,37,42,100,,
NHPC,10,42,100,,
NHPC,58,42,60,,
NUBL,58,59,5,,
NUBL,58,13,10,,
UMHL,49,21,67,,
UMHL,49,34,100,,
UMHL,49,36,243,,
SDLBSL,32,18,10,,
UMHL,49,57,490,,
UMHL,51,57,10,,
SPDL,45,55,100,,
SPDL,59,55,100,,
RURU,14,32,10,,
RURU,14,14,100,,
NRIC,18,49,20,,
SMATA,32,18,10,,
AKPL,32,45,10,,
AKPL,32,42,190,,
AKPL,50,42,10,,
DHPL,56,45,20,,
DHPL,58,45,50,,
KKHC,38,34,100,,
KKHC,38,34,50,,
KKHC,14,21,50,,
HIDCL,26,35,50,,
KKHC,14,21,200,,
HIDCL,26,14,200,,
HIDCL,26,50,100,,
HIDCL,26,58,105,,
HIDCL,16,58,1050,,
HIDCL,16,8,900,,
NGPL,7,33,40,,
HIDCL,16,38,50,,
NGPL,7,45,60,,
HIDCL,57,38,10,,
NGPL,51,45,100,,
HIDCL,13,38,120,,
NGPL,55,45,20,,
HIDCL,13,48,80,,
NGPL,45,45,20,,
HIDCL,14,48,200,,
GIMES1,38,4,100,,
CBL,34,38,100,,
HIDCL,52,48,10,,
NBL,38,45,100,,
HIDCL,17,48,10,,
NBL,34,45,38,,
RMDC,49,45,10,,
GBIME,20,14,10,,
GBIME,21,14,30,,
API,56,58,350,,
SHINE,53,57,80,,
GBIME,1,14,60,,
API,56,48,380,,
GBIME,25,14,10,,
SHINE,58,57,100,,
GBIME,55,14,30,,
SHINE,54,57,120,,
API,50,48,500,,
SHINE,54,8,130,,
GBIME,58,14,60,,
BARUN,34,34,15,,
CHCL,20,34,100,,
GLH,13,48,10,,
SGI,11,59,10,,
GIC,37,17,325,,
GIC,25,17,15,,
GIC,25,33,10,,
LEC,49,48,10,,
HDHPC,45,49,100,,
HDHPC,49,49,100,,
HDHPC,45,49,100,,
HDHPC,51,49,15,,
HDHPC,42,49,39,,
HDHPC,34,49,10,,
SJCL,38,50,50,,
SJCL,3,50,50,,
RHPL,3,26,50,,
UNHPL,53,57,25,,
UNHPL,55,57,310,,
UNHPL,55,57,190,,
UNHPL,55,21,500,,
HURJA,18,51,20,,
UPCL,53,21,50,,
UPPER,3,42,40,,
UPPER,3,51,10,,
JOSHI,58,50,50,,
KPCL,18,51,10,,
KPCL,18,3,10,,
PMHPL,38,34,100,,
PMHPL,49,34,40,,
CHL,58,57,100,,
CHL,32,57,1000,,
CHDC,5,50,10,,
UMHL,44,38,97,,
CHDC,5,29,10,,
UMHL,44,21,33,,
CHDC,5,4,10,,
API,45,48,20,,
SHINE,41,8,90,,
API,4,48,20,,
SHINE,55,8,100,,
API,21,48,20,,
PRVU,16,14,67,,
SHINE,49,8,20,,
API,3,48,50,,
SHINE,35,8,50,,
API,58,48,10,,
SHINE,48,8,250,,
PRVU,45,14,10,,
SHINE,58,8,60,,
PRVU,6,14,10,,
SHINE,44,8,100,,
PRVU,58,14,113,,
BARUN,58,19,50,,
SHINE,44,8,200,,
BARUN,58,38,50,,
RHPC,47,50,100,,
RHPC,38,50,50,,
SADBL,21,58,10,,
RHPC,18,50,20,,
SADBL,21,58,10,,
SHPC,43,14,20,,
AHPC,26,59,143,,
AHPC,26,42,100,,
AHPC,26,13,55,,
AHPC,38,13,500,,
KSBBL,51,8,100,,
KSBBL,1,8,100,,
KSBBL,40,8,100,,
SIL,48,55,76,,
KSBBL,32,8,50,,
SIL,49,55,30,,
KSBBL,49,8,10,,
KSBBL,49,8,10,,
NIL,57,17,100,,
NIL,51,17,40,,
NICL,39,55,300,,
JBBL,42,53,20,,
JBBL,42,58,60,,
JBBL,42,45,70,,
CHCL,20,34,50,,
SBL,34,48,20,,
JBBL,49,45,30,,
JBBL,49,58,20,,
CHCL,38,34,25,,
CHCL,38,34,25,,
JBBL,21,58,10,,
JBBL,21,58,10,,
MBL,49,49,10,,
GBBL,58,8,100,,
MLBL,21,34,10,,
LBBL,57,34,40,,
LBBL,57,21,100,,
ICFC,45,33,70,,
NICA,34,25,20,,
ICFC,38,33,50,,
JFL,52,26,10,,
ULI,25,58,10,,
ULI,25,57,10,,
CFCL,41,33,60,,
ULI,25,38,10,,
ULI,25,49,10,,
CFCL,37,33,90,,
ULI,25,8,10,,
CFCL,41,33,350,,
SIFC,21,8,42,,
NHPC,1,59,200,,
NHPC,51,59,15,,
NHPC,51,36,85,,
NHPC,53,36,65,,
GUFL,19,56,10,,
NHPC,53,38,30,,
GUFL,19,6,95,,
NHPC,40,38,10,,
GUFL,19,21,34,,
NHPC,48,38,200,,
GUFL,19,14,50,,
NHPC,20,38,100,,
GUFL,19,49,100,,
NHPC,37,38,100,,
GUFL,19,50,10,,
NHPC,49,38,100,,
GUFL,19,17,150,,
NHPC,45,38,100,,
GUFL,19,38,10,,
NHPC,54,38,60,,
NHPC,54,18,100,,
GUFL,19,11,10,,
JBLB,48,50,10,,
NHPC,54,42,40,,
CBBL,42,49,13,,
NHPC,20,42,200,,
NHPC,37,42,100,,
NHPC,10,42,100,,
NHPC,58,42,60,,
NUBL,58,59,5,,
NUBL,58,13,10,,
