0,1,2,3,4,5
CZBIL,16,58,300,,
CZBIL,42,58,100,,
CZBIL,45,58,50,,
CZBIL,42,58,30,,
SANIMA,42,58,50,,
MLBL,38,20,450,,
MLBL,38,20,400,,
MLBL,45,20,100,,
MLBL,58,20,250,,
SFCL,45,49,493,,
NHPC,43,48,45,,
NHPC,42,48,10,,
ULI,47,38,10,,
JBLB,33,58,10,,
API,58,53,25,,
API,57,53,8,,
LBBL,4,32,40,,
LBBL,38,32,272,,
CFCL,19,38,100,,
MEN,58,22,10,,
NLICL,26,25,100,,
CGH,54,11,10,,
JBBL,35,57,130,,
AHPC,38,42,50,,
SBL,49,28,20,,
PLI,38,38,50,,
SHEL,45,16,10,,
KBL,8,16,185,,
UPCL,45,45,88,,
PLIC,D01,52,265,,
NLIC,16,54,53,,
NLIC,16,13,47,,
CBL,6,28,20,,
GILB,41,55,20,,
GILB,42,55,20,,
NBB,8,57,10,,
NBB,52,57,10,,
UNHPL,57,6,120,,
JLI,38,52,50,,
JLI,38,52,150,,
MLBL,42,52,38,,
RMDC,58,58,200,,
SANIMA,42,4,33,,
NRIC,58,7,115,,
NRIC,38,7,55,,
NRIC,7,7,30,,
RMDC,38,58,53,,
RMDC,38,58,90,,
HIDCL,58,44,227,,
HIDCL,58,49,47,,
NICA,25,49,10,,
NHDL,3,50,11,,
SLI,45,35,40,,
SLBBL,11,6,200,,
KBL,45,16,20,,
GLH,11,46,10,,
ULI,52,47,10,,
RLI,29,11,10,,
KLBSL,37,20,77,,
KLBSL,58,20,50,,
KLBSL,33,20,20,,
KLBSL,38,20,13,,
AHPC,5,33,200,,
FMDBL,4,50,100,,
IGI,34,34,457,,
IGI,49,34,43,,
API,1,39,20,,
ALICL,35,14,663,,
ALICL,14,14,50,,
ALICL,16,14,500,,
ALICL,58,14,300,,
MFIL,5,14,17,,
SRBL,3,38,218,,
NMB,47,46,100,,
NMB,49,46,20,,
NMB,34,46,25,,
NMB,17,46,200,,
NMB,45,46,100,,
MLBSL,6,32,10,,
API,41,58,269,,
API,41,47,11,,
GBIME,58,38,20,,
SPDL,43,21,50,,
SFMF,14,17,4000,,
NMB,1,51,142,,
JBLB,57,58,10,,
NIFRA,52,11,50,,
NIFRA,52,44,10,,
NUBL,28,42,50,,
UPCL,26,56,488,,
UPCL,45,56,12,,
RLFL,45,57,38,,
HDHPC,10,33,250,,
HDHPC,25,33,200,,
NBB,58,6,445,,
SHEL,29,47,10,,
RLI,29,58,50,,
SIC,58,43,10,,
SIC,58,44,10,,
KBL,20,16,14,,
CBL,42,6,69,,
HIDCL,25,42,70,,
CFCL,59,57,100,,
CFCL,33,57,25,,
CFCL,58,57,200,,
CFCL,49,57,20,,
CFCL,49,34,30,,
MKJC,47,41,10,,
RHPC,39,14,60,,
MBL,14,55,20,,
MBL,57,55,500,,
MBL,57,55,500,,
MBL,57,55,365,,
EICPO,6,36,400,,
LICN,52,25,440,,
LICN,39,25,10,,
NLBBL,50,57,20,,
JLI,38,48,10,,
FMDBL,42,58,98,,
FMDBL,46,58,40,,
NABIL,28,54,1000,,
NABIL,28,54,93,,
NABIL,28,25,10,,
AKPL,11,42,150,,
SRBL,3,38,242,,
SRBL,41,38,200,,
SRBL,52,38,58,,
HGI,22,58,180,,
KBL,17,48,10,,
NABIL,49,25,30,,
PLI,25,16,10,,
CBBL,22,46,10,,
NIFRA,52,16,10,,
NIFRA,50,16,50,,
NIFRA,45,33,20,,
NIFRA,55,33,30,,
PCBL,21,49,300,,
PCBL,21,32,30,,
PCBL,21,44,70,,
ICFC,45,57,190,,
KSBBL,36,49,500,,
KMCDB,38,51,107,,
KMCDB,53,51,90,,
KMCDB,42,51,100,,
KMCDB,29,51,161,,
ADBL,57,35,90,,
ADBL,38,35,100,,
ULI,52,47,90,,
SANIMA,42,11,40,,
NICA,25,4,19,,
GBBL,57,14,20,,
LBBL,32,32,10,,
MNBBL,17,35,20,,
MNBBL,36,35,50,,
MNBBL,42,35,100,,
MNBBL,49,35,30,,
RLI,34,11,10,,
PPCL,56,14,20,,
PPCL,5,14,420,,
MKJC,47,52,10,,
BFC,8,22,377,,
BFC,8,35,41,,
BFC,8,44,21,,
BFC,8,7,61,,
MEGA,17,35,20,,
SINDU,26,33,450,,
SHEL,45,57,50,,
SHEL,49,57,20,,
SHEL,54,57,219,,
SHEL,45,57,130,,
EIC,19,25,30,,
GHL,58,49,120,,
PLI,14,33,10,,
MLBL,3,34,22,,
CBL,14,49,500,,
EICPO,6,36,100,,
CIT,20,45,100,,
PMHPL,16,42,90,,
PMHPL,41,42,20,,
BPCL,55,45,100,,
MKJC,47,13,10,,
NIFRA,55,11,20,,
LGIL,57,59,10,,
NIFRA,42,11,30,,
SIL,25,40,16,,
ILBS,56,48,30,,
EBL,28,32,150,,
GLICL,34,26,42,,
GLICL,45,26,200,,
GLICL,45,26,20,,
GLICL,41,26,100,,
GLICL,37,26,98,,
KBL,17,4,46,,
GLICL,7,26,200,,
GLICL,58,26,40,,
KBL,17,4,20,,
GLICL,35,26,200,,
GLICL,33,26,100,,
SLBSL,25,44,17,,
SLBSL,38,44,14,,
SLBSL,44,44,70,,
SANIMA,42,29,62,,
SANIMA,42,29,138,,
NABIL,25,54,484,,
NABIL,25,20,16,,
EIC,19,25,22,,
AIL,53,50,20,,
NABIL,20,20,84,,
LGIL,57,36,50,,
SADBL,57,32,30,,
RLI,49,58,10,,
ULI,52,38,10,,
CHCL,56,51,10,,
NICA,41,39,50,,
MPFL,32,32,440,,
MPFL,48,32,50,,
MPFL,14,32,300,,
JLI,38,16,10,,
NMB,1,19,78,,
MLBL,3,20,75,,
MLBL,7,20,25,,
MLBL,38,20,50,,
SBI,45,42,10,,
KPCL,58,3,50,,
TRH,19,38,50,,
JBLB,33,38,10,,
CORBL,13,8,155,,
GBIME,57,54,50,,
NABIL,57,54,303,,
RLI,57,58,10,,
RLI,8,58,30,,
CHDC,58,58,10,,
ADBL,42,34,12,,
ADBL,42,48,100,,
ADBL,42,40,38,,
LBBL,14,32,10,,
LBBL,34,32,500,,
AKJCL,25,32,90,,
LBBL,14,32,50,,
CHL,56,58,10,,
CHL,56,52,29,,
CBBL,28,46,40,,
CBBL,55,52,35,,
NLIC,56,33,40,,
RLI,8,59,20,,
RLI,57,11,10,,
RHPC,36,58,503,,
JBLB,6,35,10,,
API,41,1,90,,
JLI,38,33,10,,
NMB,1,38,280,,
NMB,41,38,200,,
NMB,46,38,20,,
GIC,46,16,10,,
HDHPC,42,37,50,,
FMDBL,45,37,19,,
HDHPC,49,37,32,,
SAPDBL,10,11,400,,
PRVU,38,45,28,,
PRVU,21,45,22,,
PRVU,51,45,50,,
AKJCL,51,4,20,,
ICFC,28,57,10,,
PLI,14,52,10,,
CFCL,48,41,100,,
RLFL,49,57,58,,
SBL,53,28,18,,
SBL,53,32,61,,
AKPL,11,29,35,,
AKPL,26,29,20,,
AKPL,54,29,145,,
NHPC,4,42,670,,
NHPC,53,42,1200,,
NHPC,3,42,130,,
NIL,7,34,99,,
NIFRA,45,49,80,,
NIFRA,45,49,20,,
NIFRA,39,49,190,,
NIFRA,4,49,210,,
PCBL,56,44,10,,
CFCL,38,41,100,,
CFCL,19,41,420,,
MKJC,47,6,10,,
KSBBL,34,11,47,,
NIFRA,4,11,50,,
SBL,49,39,100,,
SWBBL,42,22,28,,
GILB,41,55,10,,
AKPL,54,49,355,,
BOKL,59,50,26,,
BOKL,45,50,20,,
SPDL,38,39,30,,
SADBL,47,55,50,,
OHL,4,4,383,,
ULI,52,58,10,,
PROFL,38,38,35,,
STC,22,56,10,,
ADBL,42,22,100,,
ICFC,28,14,760,,
ICFC,34,14,10,,
SFMF,20,42,3000,,
MKJC,58,49,10,,
MKJC,58,16,10,,
MKJC,58,48,10,,
NABIL,20,4,16,,
NICA,26,39,21,,
RLFL,49,29,40,,
MEGA,17,29,10,,
RLFL,51,29,10,,
LBBL,14,42,50,,
LBBL,52,42,50,,
LBBL,39,42,100,,
GLH,11,11,10,,
AKPL,11,49,100,,
NHDL,39,40,17,,
NHDL,14,40,49,,
NICL,52,14,50,,
SAPDBL,33,57,200,,
SAPDBL,32,57,31,,
GBIME,4,49,10,,
GBIME,25,49,200,,
GBIME,53,49,100,,
GBIME,26,49,500,,
GBIME,48,49,200,,
GBIME,57,49,51,,
GBIME,7,49,10,,
GBIME,54,49,10,,
GBIME,56,49,150,,
GBIME,14,49,100,,
GBIME,8,49,50,,
GBIME,35,49,250,,
GBIME,45,49,12,,
GBIME,47,49,54,,
GBIME,41,49,50,,
GBIME,34,49,60,,
GBIME,26,49,125,,
GBIME,42,49,126,,
GBIME,52,49,35,,
AHPC,38,48,30,,
ACLBSL,4,52,230,,
ACLBSL,45,52,70,,
ACLBSL,48,52,10,,
ACLBSL,29,52,40,,
ACLBSL,57,52,20,,
HDHPC,49,20,168,,
HDHPC,56,20,32,,
MNBBL,58,35,39,,
MNBBL,45,35,50,,
MNBBL,11,35,100,,
SHEL,45,45,10,,
ALBSL,13,14,13,,
HIDCL,25,46,10,,
NABIL,42,4,25,,
NABIL,17,4,10,,
NABIL,50,4,49,,
PCBL,49,44,100,,
ULI,52,38,10,,
HPPL,8,45,105,,
NLIC,56,54,197,,
BARUN,45,42,25,,
BARUN,46,42,80,,
HDHPC,56,57,10,,
NICLBSL,7,58,10,,
NICLBSL,32,58,18,,
NICLBSL,58,58,10,,
NICLBSL,36,58,100,,
NICLBSL,58,58,415,,
NICLBSL,17,58,150,,
NICLBSL,58,58,100,,
NICLBSL,58,58,200,,
NICLBSL,49,58,10,,
RHPC,49,58,50,,
NICLBSL,21,58,21,,
RHPC,56,58,300,,
NICLBSL,8,58,20,,
RHPC,49,58,50,,
NICLBSL,14,58,470,,
RHPC,50,58,100,,
NIFRA,4,45,10,,
NICA,26,45,300,,
AHPC,38,55,1,,
AHPC,38,53,99,,
NIFRA,4,29,30,,
NIFRA,39,58,10,,
NIFRA,58,58,50,,
NLICL,26,41,100,,
RADHI,57,39,10,,
GBBL,4,46,37,,
GBBL,35,46,33,,
ADBL,34,40,19,,
ADBL,34,38,11,,
SLI,45,49,10,,
AKPL,57,49,20,,
AKPL,51,49,125,,
CBBL,14,52,50,,
HDL,34,42,50,,
ICFC,34,34,50,,
NLBBL,48,57,30,,
NLBBL,52,57,30,,
AIL,53,58,10,,
NLG,58,10,125,,
NLG,26,10,110,,
NLG,57,10,100,,
SBL,49,14,100,,
NTC,58,41,10,,
NTC,45,41,10,,
MERO,51,17,50,,
OHL,4,45,267,,
BFC,45,7,49,,
BFC,45,17,71,,
OHL,32,45,43,,
NABIL,3,54,120,,
LGIL,6,36,300,,
GIC,6,45,10,,
PCBL,6,44,20,,
AHPC,43,55,100,,
AHPC,58,55,70,,
AHPC,38,55,29,,
API,41,26,100,,
ULI,52,41,10,,
API,41,13,30,,
ICFC,34,42,40,,
LBBL,14,32,30,,
LBBL,52,32,150,,
LBBL,28,32,100,,
LBBL,48,32,350,,
LBBL,21,32,100,,
ACLBSL,45,52,100,,
PLI,25,11,10,,
SLI,45,34,100,,
MFIL,5,49,20,,
MFIL,46,49,40,,
MFIL,55,49,100,,
MFIL,1,49,40,,
ICFC,36,42,100,,
SIL,28,33,17,,
PLI,25,42,10,,
NICA,26,21,179,,
NICA,34,21,50,,
NICA,57,21,20,,
NICA,58,21,51,,
MLBL,48,48,100,,
MLBL,48,52,12,,
ADBL,37,57,150,,
ADBL,21,57,50,,
ADBL,38,57,100,,
MBL,14,55,300,,
NIFRA,58,11,60,,
NABIL,50,39,51,,
CHDC,39,21,10,,
AKJCL,25,57,10,,
SBL,6,7,10,,
MHNL,16,57,25,,
MHNL,16,49,100,,
RHPC,44,58,1000,,
SHEL,45,17,50,,
NABIL,28,19,20,,
NABIL,28,1,100,,
ICFC,28,42,10,,
AHPC,38,52,500,,
AHPC,38,20,171,,
API,52,13,20,,
GRDBL,33,34,200,,
GRDBL,38,34,100,,
GMFIL,14,25,10,,
NRIC,7,33,150,,
PIC,49,25,61,,
PIC,33,25,100,,
PIC,5,25,60,,
PIC,47,25,28,,
PIC,47,25,20,,
PIC,47,25,15,,
PIC,18,25,40,,
PIC,42,25,25,,
HDHPC,56,21,958,,
HDHPC,42,21,25,,
PLI,14,21,60,,
HDHPC,50,21,117,,
NRIC,7,55,50,,
NICLBSL,14,11,10,,
SBL,6,14,63,,
SBL,51,14,37,,
ULI,47,36,10,,
UPPER,46,58,100,,
ICFC,28,14,225,,
PLI,14,41,10,,
CIT,34,6,30,,
GUFL,38,21,32,,
GUFL,38,49,368,,
CBBL,35,52,200,,
CBBL,4,52,50,,
CBBL,43,52,200,,
CBBL,6,52,50,,
CBBL,22,52,25,,
CBBL,48,52,50,,
CBBL,48,52,50,,
CGH,32,47,170,,
CGH,54,47,10,,
CGH,29,47,20,,
CZBIL,33,58,15,,
CZBIL,16,58,300,,
CZBIL,42,58,100,,
CZBIL,45,58,50,,
CZBIL,42,58,30,,
SANIMA,42,58,50,,
MLBL,38,20,450,,
MLBL,38,20,400,,
MLBL,45,20,100,,
MLBL,58,20,250,,
SFCL,45,49,493,,
NHPC,43,48,45,,
NHPC,42,48,10,,
ULI,47,38,10,,
JBLB,33,58,10,,
API,58,53,25,,
API,57,53,8,,
LBBL,4,32,40,,
LBBL,38,32,272,,
CFCL,19,38,100,,
MEN,58,22,10,,
NLICL,26,25,100,,
CGH,54,11,10,,
JBBL,35,57,130,,
AHPC,38,42,50,,
SBL,49,28,20,,
PLI,38,38,50,,
SHEL,45,16,10,,
KBL,8,16,185,,
UPCL,45,45,88,,
PLIC,D01,52,265,,
NLIC,16,54,53,,
NLIC,16,13,47,,
CBL,6,28,20,,
GILB,41,55,20,,
GILB,42,55,20,,
NBB,8,57,10,,
NBB,52,57,10,,
UNHPL,57,6,120,,
JLI,38,52,50,,
JLI,38,52,150,,
MLBL,42,52,38,,
RMDC,58,58,200,,
MNBBL,13,59,15,,
NICA,34,26,150,,
NICA,58,26,100,,
NICA,41,26,200,,
NICA,32,26,50,,
MKJC,47,34,50,,
DDBL,42,57,150,,
SAEF,51,49,1000,,
SAEF,51,49,1000,,
BFC,38,17,50,,
CHL,21,52,100,,
CHL,34,52,100,,
CHL,43,52,120,,
CHL,58,52,100,,
CHL,44,52,50,,
API,58,45,107,,
CZBIL,42,14,50,,
CZBIL,39,14,50,,
KKHC,57,47,25,,
KKHC,6,47,10,,
KKHC,6,47,100,,
KKHC,45,47,200,,
KKHC,1,47,25,,
NHPC,53,14,955,,
NHPC,53,46,845,,
NBB,57,17,10,,
NBB,57,18,20,,
AHPC,38,46,200,,
AHPC,38,58,50,,
API,53,17,200,,
NGPL,37,1,23,,
UPCL,34,45,1000,,
API,29,45,30,,
PLI,38,16,10,,
AKPL,51,52,75,,
KSBBL,34,55,60,,
HDHPC,50,57,200,,
SWBBL,57,44,50,,
LBBL,38,49,120,,
DHPL,39,11,238,,
DHPL,13,11,100,,
DHPL,52,11,123,,
DHPL,37,11,39,,
GBBL,55,58,500,,
GBBL,14,58,300,,
GBBL,42,58,200,,
PROFL,38,44,30,,
GFCL,39,46,10,,
GMFIL,14,42,200,,
AKJCL,57,4,100,,
BFC,7,17,50,,
ADBL,37,38,39,,
ADBL,37,14,100,,
ADBL,37,16,386,,
UMRH,45,38,30,,
UMRH,55,38,100,,
UMRH,49,38,90,,
UMRH,55,38,20,,
NTC,58,38,63,,
UMRH,46,38,30,,
NICLBSL,6,58,10,,
NICA,10,6,174,,
NICA,10,59,65,,
NICA,10,46,51,,
NICA,10,35,100,,
NICA,10,32,110,,
CCBL,21,57,20,,
SIL,28,25,30,,
API,45,36,12,,
API,58,45,100,,
KRBL,29,40,2265,,
KRBL,14,40,125,,
KRBL,57,40,100,,
KRBL,41,40,10,,
MKJC,47,39,10,,
CZBIL,28,55,192,,
MFIL,6,14,30,,
FOWAD,58,52,150,,
FOWAD,4,52,130,,
FOWAD,59,52,30,,
NRIC,35,53,150,,
