0,1,2,3,4,5
PLI,50,52,10,,
RADHI,13,52,10,,
SANIMA,47,11,50,,
NLICL,34,29,80,,
NLICL,34,34,15,,
PIC,34,49,166,,
SLI,49,49,10,,
NMB,13,19,25,,
JBLB,34,52,10,,
SLICL,38,58,30,,
NBL,26,17,40,,
SBL,33,4,12,,
API,20,57,10,,
LBBL,13,35,90,,
NICA,28,57,20,,
NICA,41,57,10,,
ICFC,43,45,350,,
NIFRA,42,45,20,,
NIFRA,18,45,30,,
JBLB,49,49,10,,
CHL,1,34,37,,
NIL,36,49,40,,
JLI,17,22,10,,
ULI,10,45,10,,
CHL,1,49,28,,
NABBC,51,19,10,,
CHDC,51,55,10,,
JLI,6,55,50,,
MEGA,57,14,150,,
NHPC,18,41,400,,
SJCL,22,57,50,,
SLI,34,6,10,,
RADHI,11,34,10,,
PPCL,48,58,180,,
PPCL,1,58,20,,
NICLBSL,3,41,10,,
NICLBSL,19,41,10,,
NICLBSL,32,41,30,,
SLI,34,45,10,,
ULI,10,38,10,,
NICLBSL,32,57,10,,
LBL,40,16,50,,
SCB,49,3,50,,
SCB,49,29,78,,
ICFC,52,13,50,,
NABIL,22,57,113,,
NABIL,45,57,60,,
CLBSL,45,58,10,,
PIC,6,38,200,,
MEN,47,16,10,,
NBB,49,38,407,,
NBB,49,38,1500,,
NBB,50,38,50,,
NBB,48,38,700,,
NBB,41,38,30,,
NBB,45,38,100,,
NBB,49,38,70,,
NBB,22,38,100,,
NBB,35,38,43,,
API,58,47,43,,
API,58,47,57,,
CZBIL,45,1,100,,
CZBIL,14,1,10,,
RSDC,44,4,10,,
KBL,4,35,483,,
BFC,42,19,10,,
SHIVM,57,21,26,,
SHIVM,57,47,74,,
SLI,57,3,10,,
JBBL,21,58,25,,
ULI,10,38,10,,
NBB,35,19,210,,
NHPC,18,32,60,,
NHPC,34,32,40,,
STC,28,56,33,,
CHDC,51,34,10,,
RLI,34,13,35,,
RLI,58,13,20,,
RLI,21,13,10,,
SAPDBL,47,57,43,,
SAPDBL,25,57,50,,
NRIC,49,34,75,,
NRIC,58,34,25,,
SLI,34,58,10,,
ULI,10,6,10,,
MBL,57,17,160,,
MBL,22,17,40,,
MBL,32,17,100,,
MBL,22,17,200,,
AHPC,38,6,268,,
AHPC,45,6,10,,
AHPC,4,6,300,,
AHPC,16,6,22,,
RMDC,4,43,1,,
JLI,17,45,10,,
RHPL,34,4,40,,
SLI,34,52,10,,
CBBL,17,14,50,,
JBLB,19,54,10,,
JBLB,14,21,10,,
SLCF,58,42,220,,
HIDCL,34,13,123,,
HIDCL,58,13,100,,
HIDCL,59,13,217,,
HIDCL,34,13,60,,
RMDC,4,43,8,,
SFCL,33,50,200,,
JLI,17,57,10,,
NBL,49,17,50,,
MLBSL,36,34,10,,
MLBSL,36,34,10,,
GBIME,42,1,372,,
GBIME,49,1,50,,
GBIME,58,1,52,,
KBL,33,53,20,,
SADBL,57,38,135,,
SADBL,41,38,10,,
SADBL,32,38,40,,
SADBL,58,38,115,,
SADBL,21,38,100,,
CBL,49,55,185,,
CBL,49,20,915,,
GUFL,52,26,820,,
GUFL,21,26,50,,
GUFL,6,26,30,,
RADHI,57,14,12,,
RADHI,45,14,25,,
RADHI,34,14,75,,
LGIL,16,7,100,,
LGIL,44,7,150,,
SLI,34,45,10,,
NBB,35,16,150,,
NHDL,36,28,490,,
NHDL,39,28,10,,
NICLBSL,41,57,10,,
CCBL,44,34,118,,
CCBL,58,34,50,,
CCBL,58,34,15,,
CCBL,57,34,10,,
CCBL,58,34,11,,
CCBL,49,34,20,,
CCBL,34,34,300,,
CCBL,39,34,25,,
CCBL,41,34,100,,
CCBL,18,34,100,,
CCBL,57,34,171,,
SHEL,38,34,10,,
MEGA,28,17,405,,
MEGA,8,17,40,,
MEGA,34,17,55,,
KKHC,34,58,10,,
MEN,47,38,10,,
LBBL,13,14,10,,
NMB,36,19,50,,
NMB,1,19,10,,
NMB,48,19,20,,
NMB,36,19,50,,
NMB,50,19,30,,
SHINE,35,58,25,,
PFL,55,43,100,,
MLBL,26,14,120,,
MERO,34,38,408,,
MERO,34,57,10,,
MERO,34,32,30,,
MERO,34,38,252,,
MEGA,38,14,25,,
RADHI,34,14,25,,
LBBL,58,14,100,,
LBBL,58,14,100,,
RADHI,34,14,10,,
LBBL,58,14,20,,
RADHI,33,14,110,,
LBBL,57,14,70,,
RADHI,59,14,65,,
SPDL,8,39,100,,
NBL,8,17,113,,
MERO,32,38,200,,
HDHPC,58,38,10,,
MERO,32,38,200,,
MEGA,34,49,95,,
MEGA,49,49,200,,
MEGA,19,49,20,,
MEGA,14,49,100,,
MEGA,51,49,400,,
MEGA,45,49,100,,
MEGA,17,49,15,,
MEGA,22,49,60,,
MEGA,3,49,10,,
BOKL,55,4,30,,
SHL,43,35,150,,
SANIMA,33,11,100,,
SICL,49,14,20,,
MEGA,52,14,15,,
MEGA,52,45,40,,
MNBBL,26,16,200,,
NLIC,18,43,69,,
NLIC,18,28,64,,
NLIC,18,26,67,,
NLIC,18,36,300,,
UPPER,46,38,273,,
UPPER,46,38,20,,
KBL,16,53,100,,
MBL,4,32,1500,,
RADHI,59,14,15,,
RADHI,35,14,50,,
RADHI,21,14,10,,
RADHI,45,14,100,,
RADHI,7,14,15,,
RADHI,4,14,10,,
RADHI,58,14,10,,
NBL,34,17,50,,
NBL,20,17,10,,
BFC,45,45,20,,
UPPER,46,58,200,,
SANIMA,58,11,17,,
CHL,29,49,82,,
ULI,6,28,50,,
ULI,57,28,43,,
MNBBL,57,16,230,,
MEGA,3,45,10,,
NRIC,58,42,50,,
SBCF,26,14,100,,
NLIC,22,41,45,,
SFCL,58,32,50,,
SFCL,58,32,50,,
KBL,38,53,17,,
API,56,39,80,,
API,53,39,50,,
API,49,39,20,,
API,54,39,50,,
DDBL,34,43,100,,
EICPO,17,43,100,,
NMBMF,48,16,30,,
SICL,58,14,21,,
CHDC,51,57,10,,
MEGA,19,28,124,,
KBL,4,40,592,,
MEGA,53,28,50,,
DHPL,7,52,10,,
NABIL,45,18,90,,
NMB,50,51,70,,
NMB,51,51,50,,
MEGA,3,28,10,,
MEGA,3,28,10,,
MEGA,37,28,281,,
NIBSF1,7,48,4700,,
NIBSF1,29,48,5000,,
HIDCL,34,58,40,,
HDHPC,58,34,20,,
HDHPC,45,34,200,,
HDHPC,16,34,100,,
HDHPC,49,34,20,,
HDHPC,55,34,500,,
HDHPC,20,34,10,,
HDHPC,48,34,100,,
HDHPC,45,34,10,,
HDHPC,13,34,40,,
AIL,43,34,10,,
SDLBSL,39,57,100,,
PRVU,57,38,370,,
NICAD8283,33,57,25,,
NICAD8283,33,17,100,,
NICAD8283,33,38,50,,
CBL,57,20,85,,
DHPL,25,52,45,,
DHPL,25,38,205,,
DHPL,25,48,300,,
DHPL,25,55,60,,
UNHPL,35,53,20,,
SICL,58,21,134,,
SPDL,41,53,116,,
SPDL,49,53,84,,
SPDL,55,53,300,,
UPPER,46,58,50,,
SLI,19,57,10,,
MERO,32,39,100,,
CCBL,35,39,8,,
RADHI,34,14,20,,
RADHI,38,14,22,,
SHPC,45,4,2000,,
SHPC,45,5,80,,
API,47,32,100,,
SBL,42,17,150,,
MEGA,34,28,80,,
MEGA,39,28,175,,
NIFRA,58,45,50,,
JBLB,34,55,10,,
DDBL,34,49,735,,
DDBL,1,49,40,,
DDBL,45,49,100,,
DDBL,57,49,20,,
DDBL,34,49,20,,
DDBL,22,49,50,,
DDBL,54,49,35,,
NTC,41,50,50,,
NTC,45,50,10,,
SPDL,1,48,100,,
DDBL,54,49,115,,
DDBL,47,49,20,,
DDBL,29,49,200,,
DDBL,42,49,10,,
CLBSL,55,58,200,,
LBL,39,45,45,,
GBBL,56,57,1500,,
KSBBL,50,48,31,,
KSBBL,49,48,500,,
KSBBL,13,48,10,,
KSBBL,41,48,25,,
KSBBL,45,48,240,,
KSBBL,55,48,394,,
KSBBL,57,48,500,,
KSBBL,56,48,50,,
KSBBL,35,48,50,,
CZBIL,16,33,74,,
CZBIL,16,59,200,,
CZBIL,16,45,200,,
CZBIL,16,21,26,,
SDLBSL,39,39,1,,
NIFRA,8,46,50,,
NMB,57,54,160,,
NMB,57,1,200,,
CZBIL,25,21,50,,
BOKL,35,4,50,,
RADHI,38,14,28,,
RADHI,19,14,50,,
RADHI,45,14,100,,
RADHI,41,14,32,,
SLICL,38,58,50,,
JLI,17,57,10,,
CCBL,35,47,37,,
CCBL,21,47,13,,
CHCL,36,50,20,,
MHNL,35,21,40,,
MHNL,36,21,60,,
GRDBL,34,22,10,,
GUFL,57,38,100,,
GUFL,44,38,100,,
GUFL,52,38,100,,
HDL,37,45,15,,
SANIMA,49,17,50,,
SANIMA,52,17,400,,
SANIMA,36,17,40,,
SANIMA,45,17,10,,
NMFBS,33,58,90,,
SHEL,14,52,10,,
NICLBSL,41,57,20,,
SINDU,33,41,500,,
JLI,6,55,50,,
JBBL,16,57,51,,
SCB,39,39,1,,
JLI,17,58,10,,
LBL,40,57,19,,
LBL,38,57,100,,
LBL,43,57,200,,
LBL,43,57,300,,
NIFRA,38,25,200,,
NIFRA,38,44,50,,
NIFRA,38,21,50,,
NHPC,34,49,60,,
NHPC,44,49,110,,
GILB,34,49,12,,
SLI,14,58,10,,
MLBL,14,14,100,,
MLBL,51,14,200,,
MLBL,45,14,80,,
NLIC,8,8,1,,
SHPC,21,5,100,,
CHCL,45,50,10,,
SRBL,51,32,330,,
NLIC,8,8,1,,
JBBL,42,4,200,,
ULI,57,22,10,,
JBLB,55,7,10,,
UMHL,51,34,30,,
RHPL,42,28,50,,
UPPER,46,8,100,,
UPPER,46,22,400,,
UPPER,46,33,800,,
SLI,14,47,10,,
SLI,14,47,10,,
SLI,13,47,80,,
SKBBL,33,28,20,,
NLIC,8,8,1,,
RHPC,33,40,100,,
RHPC,5,40,20,,
SIFC,32,21,100,,
NLIC,8,8,1,,
SRBL,51,41,14,,
NLIC,8,8,1,,
CBBL,57,39,50,,
CBBL,57,43,40,,
API,21,39,10,,
API,58,39,100,,
API,34,39,10,,
API,45,39,200,,
API,48,39,50,,
API,21,39,10,,
API,3,39,100,,
LLBS,34,38,20,,
LLBS,34,38,300,,
LLBS,38,38,100,,
LLBS,47,38,50,,
LLBS,29,38,10,,
LLBS,8,38,10,,
JLI,17,48,10,,
NLIC,8,8,1,,
LGIL,44,41,150,,
CGH,56,36,10,,
CGH,56,44,10,,
ULI,57,29,10,,
NMFBS,26,58,30,,
NLIC,8,8,1,,
SLI,13,57,10,,
NIL,34,40,285,,
BOKL,58,4,50,,
BOKL,41,4,50,,
BOKL,20,4,600,,
BOKL,20,4,795,,
BFC,36,45,50,,
SICL,1,17,10,,
NLIC,8,8,1,,
UPPER,58,41,50,,
SWBBL,57,39,10,,
GBLBS,52,45,10,,
GBLBS,58,45,100,,
GBLBS,38,45,40,,
LBL,6,45,100,,
MNBBL,57,50,100,,
PMHPL,6,40,90,,
PICL,29,58,260,,
PICL,58,58,240,,
NLIC,8,8,1,,
MHNL,36,49,140,,
MHNL,1,49,60,,
ALICL,5,56,100,,
NLIC,8,8,1,,
CBBL,14,49,36,,
CBBL,32,49,10,,
CBBL,14,49,10,,
CBBL,4,49,70,,
CBBL,48,49,10,,
CBBL,21,49,10,,
CBBL,57,49,100,,
CBBL,41,49,10,,
CBBL,39,49,20,,
CBBL,53,49,10,,
CBBL,21,49,20,,
CBBL,33,49,10,,
CBBL,49,49,200,,
MEGA,39,55,825,,
RHPL,42,28,25,,
RHPL,38,28,50,,
RHPL,41,28,25,,
UMHL,19,52,100,,
SBI,7,26,40,,
SBI,7,6,50,,
BPCL,41,3,66,,
BPCL,41,3,37,,
NLIC,8,8,1,,
NICL,58,42,50,,
DHPL,58,55,25,,
RURU,52,58,10,,
NICSF,51,14,100,,
KLBSL,52,18,12,,
KLBSL,59,18,10,,
SIFC,54,32,100,,
SIFC,54,32,100,,
NLIC,8,8,1,,
HDL,44,33,20,,
HDL,17,33,50,,
HDL,28,33,50,,
HDL,32,33,50,,
HIDCL,8,34,10,,
MKLB,43,39,10,,
CBL,58,46,10,,
PLIC,45,56,11,,
PLIC,16,56,26,,
PLIC,49,56,20,,
PLIC,49,56,50,,
BFC,38,19,35,,
NLIC,8,8,1,,
SFCL,38,50,150,,
SFCL,38,50,45,,
SFCL,26,50,105,,
UPPER,59,41,20,,
UPPER,16,41,30,,
