Stock,Buyer,Qty,Stock,Seller,Qty
ACLBSL,16,40.0,ACLBSL,14,10
ACLBSL,17,100.0,ACLBSL,16,80
ACLBSL,20,60.0,ACLBSL,22,516
ACLBSL,21,876.0,ACLBSL,26,580
ACLBSL,25,326.0,ACLBSL,29,43
ACLBSL,34,10.0,ACLBSL,32,20
ACLBSL,35,100.0,ACLBSL,33,160
ACLBSL,39,50.0,ACLBSL,39,60
ACLBSL,42,39.0,ACLBSL,41,10
ACLBSL,48,10.0,ACLBSL,45,400
ACLBSL,52,30.0,ACLBSL,47,319
ACLBSL,53,840.0,ACLBSL,48,100
ACLBSL,55,20.0,ACLBSL,50,100
ADBL,1,130.0,ACLBSL,51,20
ADBL,10,320.0,ACLBSL,57,63
ADBL,11,291.0,ACLBSL,6,20
ADBL,13,60.0,ADBL,1,10
ADBL,14,387.0,ADBL,13,181
ADBL,16,737.0,ADBL,14,3718
ADBL,17,750.0,ADBL,16,650
ADBL,19,543.0,ADBL,17,387
ADBL,21,640.0,ADBL,19,520
ADBL,22,40.0,ADBL,20,493
ADBL,25,610.0,ADBL,21,448
ADBL,26,616.0,ADBL,22,54
ADBL,29,1345.0,ADBL,25,210
ADBL,3,48.0,ADBL,28,11
ADBL,32,385.0,ADBL,29,178
ADBL,33,3815.0,ADBL,3,293
ADBL,34,3860.0,ADBL,32,159
ADBL,35,1400.0,ADBL,33,1000
ADBL,36,94.0,ADBL,34,100
ADBL,38,178.0,ADBL,35,291
ADBL,39,899.0,ADBL,36,126
ADBL,4,381.0,ADBL,38,1393
ADBL,40,625.0,ADBL,39,3678
ADBL,41,1955.0,ADBL,4,113
ADBL,42,402.0,ADBL,41,206
ADBL,44,150.0,ADBL,42,631
ADBL,45,1099.0,ADBL,44,319
ADBL,46,560.0,ADBL,45,535
ADBL,47,210.0,ADBL,48,170
ADBL,48,580.0,ADBL,49,1240
ADBL,49,768.0,ADBL,50,998
ADBL,50,40.0,ADBL,51,80
ADBL,51,68.0,ADBL,52,150
ADBL,52,254.0,ADBL,53,105
ADBL,54,76.0,ADBL,54,10
ADBL,55,100.0,ADBL,56,2795
ADBL,56,100.0,ADBL,57,1320
ADBL,57,1002.0,ADBL,58,1471
ADBL,58,1464.0,ADBL,59,2031
ADBL,59,450.0,ADBL,6,723
